hotel_name,description,city,hotel_score,url_hotel,lat,lon
Centre Louis Ormières,"Occupant un ancien couvent à Montauban, à côté du Tarn, le Centre Louis Ormières vous propose un restaurant, un jardin, des salles de réception et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Un parking privé est disponible gratuitement sur place.Les chambres de l’hôtel comprennent une salle de bains privative.Le matin, vous pourrez savourer un petit-déjeuner continental.Le centre-ville de Montauban est accessible en moins de 10 minutes en voiture. Le Centre Louis Ormières se trouve à 49 km de Toulouse et de Blagnac. L’aéroport le plus proche, celui de Toulouse-Blagnac, est situé à 51 km. ",Montauban,"8,0",https://www.booking.com/hotel/fr/centre-louis-ormieres.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,43.990284,1.338824
Premiere Classe Montauban,Le Première Classe Montauban est situé à 10 minutes en voiture du centre de Montauban. L’hôtel dispose d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite.Les chambres du Première Classe Montauban sont équipées d'une télévision à écran plat et d'une salle de bains privative. Le restaurant Kyriadt se trouve à quelques pas.Le Première Classe Montauban se trouve au cœur de la zone Albasud3 et à proximité de la sortie 66 de l'autoroute A20. Le parking privé est gratuit. ,Montauban,"5,2",https://www.booking.com/hotel/fr/hotelpremiereclasse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,43.98291262,1.33401543
B&B HOTEL Montauban,"Le B&B HOTEL Montauban propose des hébergements au nord de Montauban, à respectivement 45 et 50 minutes de route de Cahors et du centre de Toulouse. Vous pourrez rejoindre les gorges de l'Aveyron en 1h05 en voiture. Une connexion Wi-Fi est disponible gratuitement.Les chambres sont climatisées et disposent d’une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche et d’articles de toilette gratuits.Un petit-déjeuner continental est servi sur place moyennant des frais supplémentaires pour les adultes et à un tarif réduit pour les enfants.L'aéroport le plus proche, celui de Toulouse-Blagnac, est à 40 minutes de route. Un parking privé est disponible gratuitement. ",Montauban,"7,7",https://www.booking.com/hotel/fr/b-amp-b-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.04011965,1.3860239
Hôtel du Commerce,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel du Commerce ! Situé dans le centre de Montauban, l'Hôtel du Commerce propose des chambres insonorisées dans un bâtiment rénové du XVIIIe siècle avec ascenseur. L'hôtel se trouve à 100 mètres du musée Ingres et à 1 km de la gare de Montauban.Affichant une décoration personnalisée, toutes les chambres de l'Hôtel du Commerce disposent d'une télévision à écran plat. Leur salle de bains privative est munie d'un sèche-cheveux, d'articles de toilette gratuits et d'une baignoire ou d'une douche. Certains logements sont également pourvus de la climatisation.Chaque matin, vous pourrez choisir entre un petit-déjeuner continental et un petit-déjeuner buffet anglais. Vous pourrez le déguster dans le salon commun ou dans le confort de votre chambre. Un restaurant vous attend à seulement 5 mètres de l'établissement.Une connexion Wi-Fi est accessible gratuitement dans l'ensemble de l'hôtel. Des places de stationnement publiques sont disponibles moyennant des frais supplémentaires à proximité de l'Hôtel du Commerce. Enfin, la sortie de l'autoroute A20 se trouve à 2,5 km. ",Montauban,"8,3",https://www.booking.com/hotel/fr/hotel-du-commerce-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01542573,1.3540729900000001
Magnolia magnifique T2 entièrement rénové.,"Magnolia magnifique T2 entièrement rénové. Il est situé à Montauban. Cet appartement dispose d'une connexion Wi-Fi gratuite, d'une cuisine entièrement équipée et d'un balcon.Cet appartement climatisé comprend une chambre, une télévision à écran plat et un salon.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km. ",Montauban,10,https://www.booking.com/hotel/fr/magnolia-magnifique-t2-entierement-renove.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01702,1.3545639
Reve bleu,"Le Reve bleu est situé à Montauban. Il offre une vue sur le jardin et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.Cet appartement comprend 2 chambres, une cuisine avec un réfrigérateur et un four, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une douche.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ",Montauban,"9,6",https://www.booking.com/hotel/fr/reve-bleu-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.0250153,1.3567576
Place Nationale - 10 minutes à pied de la gare - Beau logement atypique pour 2 - Coeur historique de Montauban -,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Place Nationale - 10 minutes à pied de la gare - Beau logement atypique pour 2 - Coeur historique de Montauban - ! Place Nationale - 10 minutes à pied de la gare - Beau logement atypique pour 2 - Coeur historique Le de Montauban - est situé à Montauban. Il propose un service de concierge et une connexion Wi-Fi gratuite.Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km. ",Montauban,"9,5",https://www.booking.com/hotel/fr/montauban-place-nationale-2-a-4-couchages.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,44.0170058,1.3547984
Abbaye des Capucins Spa & Resort,"L’Abbaye des Capucins Spa & Resort vous accueille à Montauban, à 30 minutes en voiture de Toulouse. Vous aurez gratuitement accès à une piscine extérieure, un spa et une salle de sport dotée d’appareils de cardio-training.L'Abbaye des Capucins Spa & Resort propose des hébergements insonorisés et climatisés. Toutes les chambres disposent d’une salle de bains privative et certaines bénéficient d’une terrasse avec vue sur le Tarn. Moyennant un supplément, vous pourrez prendre votre petit-déjeuner dans le confort de votre chambre.Vous pourrez manger à la brasserie de l’hôtel, Le Bistro des Capucins.L’Abbaye des Capucins Spa & Resort propose des massages et des soins de beauté. Cet établissement dispose d’un centre d’affaires et d’un parking privé gratuit. ",Montauban,"8,2",https://www.booking.com/hotel/fr/abbaye-des-capucins-spa-and-resort.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,44.02054293,1.34956688
COSYment parfait,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement COSYment parfait ! Le COSYment parfait est situé à Montauban. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.Cet appartement comprend une chambre, une cuisine avec micro-ondes, une télévision à écran plat, un coin salon et une salle de bains avec douche. Les serviettes et le linge de lit sont fournis.Un service de location de vélos est assuré sur place.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ",Montauban,"8,0",https://www.booking.com/hotel/fr/cosyment-parfait.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01791946,1.3518047100000001
Magnifique et spacieuse maison de ville,"Magnifique et spacieuse maison de ville is set in Montauban. Guests may enjoy the free WiFi throughout the property.The apartment is fitted with 4 bedrooms, a flat-screen TV and a fully equipped kitchen that provides guests with a fridge, an oven, a washing machine, a dishwasher and a microwave. Towels and bed linen are featured in the apartment.The nearest airport is Toulouse-Blagnac Airport, 51 km from the apartment. ",Montauban,,https://www.booking.com/hotel/fr/magnifique-et-spacieuse-maison-de-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01589018,1.34786497
Cosy Red 4 Pers - Neuf et au Calme - Fibre-Netflix,"Le Cosy Red 4 Pers - Neuf et au Calme - Fibre-Netflix est situé à Montauban.Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 52 km. ",Montauban,"9,1",https://www.booking.com/hotel/fr/cosy-red.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.013431,1.3609724
Le Central,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Central ! Le Central est situé à Montauban. Cet appartement dispose d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite.Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ",Montauban,"7,4",https://www.booking.com/hotel/fr/le-central-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,44.01927605,1.36155604
2 appartements Rue du greffe,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement 2 appartements Rue du greffe ! Situé à Montauban, le 2 appartements Rue du greffe propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un réfrigérateur, des plaques de cuisson, un grille-pain, une bouilloire et une machine à café sont également fournis.Vous pourrez pratiquer la pêche dans les environs.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ",Montauban,"8,6",https://www.booking.com/hotel/fr/authentic-night-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01703937,1.35448361
Castel Bois Marie,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Castel Bois Marie ! Situé à Montauban, à 50 km de l'amphithéâtre Purpan-Ancely, le Castel Bois Marie propose un hébergement avec une piscine extérieure ouverte en saison, un parking privé gratuit, un jardin et un salon commun. Cette maison d'hôtes 5 étoiles dispose d'une connexion Wi-Fi gratuite, d'une terrasse et d'un restaurant. Vous pourrez prendre un verre au bar.Toutes les chambres comprennent une salle de bains privative.Un petit-déjeuner buffet, à la carte et continental est servi tous les matins.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 50 km. ",Montauban,"9,3",https://www.booking.com/hotel/fr/castel-bois-marie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.979174,1.309142
room five MONTAUBAN,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement room five MONTAUBAN ! Situé à Montauban, en Midi-Pyrénées, le room five MONTAUBAN est un établissement 4 étoiles doté d'une connexion Wi-Fi gratuite. Installé dans un bâtiment datant de 2021, l'appartement se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée et la pêche.Doté d'un lecteur Blu-ray, l'appartement dispose d'une cuisine avec un réfrigérateur, un four et un lave-vaisselle, d'un salon avec des coins salon et repas, d'une chambre ainsi que d'une salle de bains avec une douche et un jacuzzi. Il dispose également d'une télévision à écran plat ainsi que de lecteurs CD et DVD et iPad.Cet appartement 4 étoiles possède un jacuzzi.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km. ",Montauban,"9,6",https://www.booking.com/hotel/fr/room-five-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01786547,1.35385925
Château de Loubéjac,"La Château de Loubéjac est un château du XVe siècle, situé à 3 km de L'Honor-de-Cos et à 8 km de Montauban et qui dispose d'une piscine extérieure en saison, d'un court de tennis et d'une connexion Wi-Fi gratuite dans les parties communes.Le petit-déjeuner est composé de confitures et de tartes faites maison, de fromage et de jambon. Une table d'hôtes est disponible sur demande et sur réservation. Vous pourrez déguster une cuisine française traditionnelle et des spécialités régionales.Toutes décorées différemment, les chambres comprennent une salle de bains de privative avec des articles de toilette gratuits et un sèche-cheveux. Certaines chambres offrent une vue sur la piscine.Vous trouverez un parcours de golf à 3 km du Château de Loubéjac et vous pourrez faire du canoë dans les Gorges de l'Aveyron à 40 km. Toulouse se trouve à 45 km du château et de l'aéroport de Blagnac est à 35 km. Un parking privé est disponible sur place. ",Montauban,"8,7",https://www.booking.com/hotel/fr/chateau-de-loubejac.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.08944141,1.34851889
Vanille Bourbon,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Vanille Bourbon ! Situé à Montauban, à 50 km de l'amphithéâtre Purpan-Ancely, le Vanille Bourbon propose des hébergements avec connexion Wi-Fi gratuite, climatisation et accès à un jardin avec terrasse.Les chambres comprennent un coin salon avec une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits, d'un sèche-cheveux et d'une douche.Le Vanille Bourbon sert un petit-déjeuner continental ou à la carte.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 50 km. ",Montauban,"9,2",https://www.booking.com/hotel/fr/vanille-bourbon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,44.01324,1.3445909999999999
Brit Hotel Confort Montauban,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Brit Hotel Confort Montauban ! Le Brit Hotel Confort Montauban est situé au sud de la ville de Montauban, à 300 mètres de la sortie 66 de l'autoroute A20. Il propose des chambres climatisées avec télévision par câble à écran LCD et connexion Wi-Fi gratuite.Le Brit Hotel Confort Montauban sert un petit-déjeuner buffet continental et des produits locaux.Le Brit Hotel Confort Montauban se trouve à 6 km de la gare de Montauban et à 7 km de la cathédrale. Un parking privé est disponible gratuitement. ",Montauban,"7,6",https://www.booking.com/hotel/fr/deltour-montauban-city.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from=searchresults#hotelTmpl,43.98081084,1.33039445
Sure Hotel by Best Western Les Portes de Montauban,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Sure Hotel by Best Western Les Portes de Montauban ! Situé à Montauban, à 42 km de l'amphithéâtre Purpan-Ancely, Le Sure Hotel by Best Western Les Portes de Montauban propose des hébergements avec un jardin, un parking privé gratuit, un salon commun et une terrasse. Cet hôtel 3 étoiles propose un service d'étage, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Vous pourrez prendre un verre au bar.Les chambres climatisées comprennent un bureau, une machine à café, un coffre-fort, une télévision à écran plat et une salle de bains privative avec douche. Toutes comprennent une armoire et une bouilloire.Un petit-déjeuner buffet, continental ou sans gluten est servi sur place.Le Sure Hotel by Best Western Les Portes de Montauban se trouve à 44 km du Zénith de Toulouse et à 46 km du Stadium de Toulouse. L'aéroport de Toulouse-Blagnac, le plus proche, est à 43 km. ",Montauban,"8,7",https://www.booking.com/hotel/fr/sure-by-best-western-les-portes-de-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.93628721,1.3220978300000001
DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant ! Situé à Montauban, le DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant propose des hébergements avec une connexion Wi-Fi gratuite et un jardin avec une terrasse et une vue sur le jardin.L'appartement comprend un coin salon avec une télévision à écran plat ainsi qu'une salle de bains privative avec des articles de toilette gratuits, un sèche-cheveux et une douche. La cuisine est équipée d'un réfrigérateur, d'un micro-ondes, de plaques de cuisson et d'une machine à café.Une aire de jeux pour enfants est disponible sur place.L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 54 km. ",Montauban,"8,9",https://www.booking.com/hotel/fr/studio-carreyrat-cadre-calme-et-verdoyant.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,43.98098686,1.38958597
Chambres d'hôtes Belle Occitane,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Chambres d'hôtes Belle Occitane ! L'établissement Chambres d'hôtes Belle Occitane est une demeure de caractère du XVIIIe siècle située dans la ville médiévale de Tarascon-sur-Ariège. Elle se trouve sur la route d'Andorre, à une heure au sud de Toulouse.Certaines chambres comprennent un coin salon où vous pourrez vous détendre. La connexion Wi-Fi est gratuite dans l'ensemble des locaux.Ax-les-Thermes est à 24 km et Pas de la Casa à 35 km. L'aéroport de Toulouse-Blagnac, le plus proche, est distant de 89 km. ",Ariege,"9,2",https://www.booking.com/hotel/fr/belle-occitane.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avf8454GwAIB0gIkMDkzYjMyYjEtODYzYS00MmVmLTkwMjMtZTVjMzY5YmY1OTE22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a11c523be4a501cc&srepoch=1675165304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.8471852,1.60675853
Manoir de la Gravette Maison d'Hôtes,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Manoir de la Gravette Maison d'Hôtes ! Situé à Montauban, Le Manoir de la Gravette Maison d'Hôtes dispose d'une piscine extérieure ouverte en saison, d'un bar et d'un salon commun. Il possède également un parc d’un hectare et une terrasse. Dotées de la climatisation, les chambres comportent une connexion Wi-Fi gratuite et un dressing.Tous les logements de cette maison d’hôtes sont pourvus d’un coin salon. Ils comprennent un bureau, une télévision à écran plat et une salle de bains privative.Cet établissement sert un petit-déjeuner continental ou à la carte.La région est prisée des amateurs de vélo.Vous séjournerez à 33 km de Moissac, à 41 km de Saint-Sauveur et à 70 km d’Albi. Enfin, l'aéroport de Toulouse-Blagnac, le plus proche, se trouve à 57 km du Manoir de la Gravette Maison d'Hôtes. ",Montauban,"9,6",https://www.booking.com/hotel/fr/le-manoir-de-la-gravette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQaIAgGoAgO4Avj8454GwAIB0gIkMTg5ZWViZDctYTcyZi00M2VhLTlkYjItODIxOTViMGMyZWE32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=178c523c310002c8&srepoch=1675165305&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,44.04904337,1.3438835199999999
